City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Bilibino,RU,2022-07-25 17:26:31,68.0546,166.4372,42.82,80,61,6.76,broken clouds
460,Port Shepstone,ZA,2022-07-25 17:26:32,-30.7414,30.455,60.87,61,43,9.98,scattered clouds
461,Kyshtym,RU,2022-07-25 17:26:32,55.714,60.5528,63.7,80,100,5.23,overcast clouds
462,Rio Gallegos,AR,2022-07-25 17:26:32,-51.6226,-69.2181,39.25,41,0,10.36,clear sky
463,Samarai,PG,2022-07-25 17:26:33,-10.6167,150.6667,79.38,82,60,16.31,broken clouds
464,Paamiut,GL,2022-07-25 17:21:42,61.994,-49.6678,44.22,89,4,3.47,clear sky
465,Omagari,JP,2022-07-25 17:26:33,39.45,140.4833,69.98,92,0,1.57,clear sky
466,Talnakh,RU,2022-07-25 17:26:34,69.4865,88.3972,56.21,84,65,3.76,broken clouds
467,Celldomolk,HU,2022-07-25 17:26:34,47.2571,17.1503,89.69,25,0,8.88,clear sky
468,Omboue,GA,2022-07-25 17:24:32,-1.5746,9.2618,74.39,77,84,9.48,broken clouds
469,Baoding,CN,2022-07-25 17:26:34,38.8511,115.4903,75.0,87,100,6.82,overcast clouds
470,Mirabela,BR,2022-07-25 17:26:35,-16.2628,-44.1644,82.45,22,24,8.63,few clouds
471,Richards Bay,ZA,2022-07-25 17:26:35,-28.783,32.0377,60.64,68,16,8.32,few clouds
472,Buckeye,US,2022-07-25 17:21:44,33.3703,-112.5838,90.37,78,20,5.75,few clouds
473,Buala,SB,2022-07-25 17:26:35,-8.145,159.5921,79.75,83,25,9.24,light rain
474,Quime,BO,2022-07-25 17:26:36,-16.9833,-67.2167,61.43,49,22,7.92,few clouds
475,Muhlhausen,DE,2022-07-25 17:24:49,51.2167,10.45,92.89,61,87,16.46,overcast clouds
476,Flin Flon,CA,2022-07-25 17:26:36,54.7682,-101.865,67.84,64,75,9.22,broken clouds
477,Kavaratti,IN,2022-07-25 17:26:37,10.5669,72.642,81.28,81,22,17.11,few clouds
478,Catuday,PH,2022-07-25 17:26:37,16.2923,119.8062,80.87,81,100,6.4,overcast clouds
479,Moron,AR,2022-07-25 17:22:56,-34.6534,-58.6198,59.95,98,100,8.39,light rain
480,Svetlyy,RU,2022-07-25 17:26:37,54.675,20.1347,74.97,61,99,7.63,overcast clouds
481,Villa Carlos Paz,AR,2022-07-25 17:24:37,-31.4241,-64.4978,67.39,46,96,1.01,overcast clouds
482,Ronneby,SE,2022-07-25 17:26:38,56.21,15.276,73.9,64,0,11.5,clear sky
483,Foki,RU,2022-07-25 17:26:38,56.693,54.3499,71.98,73,49,3.18,scattered clouds
484,Ambanja,MG,2022-07-25 17:26:38,-13.6833,48.45,73.38,78,64,2.95,light rain
485,Villiers,ZA,2022-07-25 17:26:39,-27.0303,28.6006,49.33,19,0,4.16,clear sky
486,Evensk,RU,2022-07-25 17:26:39,61.95,159.2333,48.36,82,85,1.21,overcast clouds
487,Cravo Norte,CO,2022-07-25 17:26:39,6.3017,-70.2041,75.34,90,100,3.69,overcast clouds
488,San Vicente,AR,2022-07-25 17:26:40,-26.6167,-54.1333,80.69,38,0,4.76,clear sky
489,Labytnangi,RU,2022-07-25 17:26:40,66.6572,66.4183,53.06,74,87,15.5,overcast clouds
490,Tura,IN,2022-07-25 17:26:40,25.5198,90.2201,73.96,96,71,3.33,light rain
491,Sangar,RU,2022-07-25 17:26:41,63.9242,127.4739,62.44,69,41,4.14,scattered clouds
492,Lujiang,CN,2022-07-25 17:26:41,31.2581,117.2817,83.46,78,15,3.58,few clouds
493,San Andres,CO,2022-07-25 17:24:36,12.5847,-81.7006,86.02,70,40,6.91,scattered clouds
494,Nidderau,DE,2022-07-25 17:26:41,50.25,8.9,89.38,59,89,14.54,overcast clouds
495,Pahrump,US,2022-07-25 17:26:34,36.2083,-115.9839,80.65,43,58,9.17,broken clouds
496,Karnobat,BG,2022-07-25 17:24:29,42.65,26.9833,75.04,55,65,7.9,broken clouds
497,Imbituva,BR,2022-07-25 17:24:50,-25.23,-50.6044,76.71,40,85,1.3,overcast clouds
498,Goundam,ML,2022-07-25 17:26:42,16.4145,-3.6708,96.76,32,36,4.97,scattered clouds
499,Yaval,IN,2022-07-25 17:26:42,21.1667,75.7,78.49,84,100,5.82,overcast clouds
500,Roma,US,2022-07-25 17:22:03,43.2128,-75.4557,80.73,62,100,18.41,overcast clouds
501,Mindelo,CV,2022-07-25 17:26:43,16.8901,-24.9804,85.55,66,40,16.11,scattered clouds
502,Vostok,RU,2022-07-25 17:26:43,46.4856,135.8833,59.22,97,46,2.42,scattered clouds
503,Matara,LK,2022-07-25 17:26:43,5.9485,80.5353,77.99,88,97,9.57,light rain
504,Gravdal,NO,2022-07-25 17:27:44,68.1214,13.5031,55.29,100,75,5.75,broken clouds
505,Volga,RU,2022-07-25 17:27:44,57.9516,38.3879,68.2,84,16,6.08,few clouds
506,Cap Malheureux,MU,2022-07-25 17:27:44,-19.9842,57.6142,67.46,75,35,1.99,scattered clouds
507,Dapaong,TG,2022-07-25 17:27:45,10.8639,0.205,84.88,56,47,4.74,scattered clouds
508,Isangel,VU,2022-07-25 17:27:45,-19.55,169.2667,74.01,92,11,8.48,few clouds
509,Vila Velha,BR,2022-07-25 17:23:17,-20.3297,-40.2925,80.55,70,75,8.05,broken clouds
510,Odweyne,SO,2022-07-25 17:27:45,9.4092,45.064,81.3,35,78,20.13,broken clouds
511,Bondo,CD,2022-07-25 17:27:46,3.8146,23.6866,76.91,77,95,0.18,overcast clouds
512,Olden,NO,2022-07-25 17:27:46,61.8364,6.8064,65.12,81,98,6.67,light rain
513,Kaoma,ZM,2022-07-25 17:27:46,-14.7833,24.8,66.58,32,0,6.67,clear sky
514,Limpapa,PH,2022-07-25 17:27:47,7.1197,121.9106,77.41,83,96,1.5,overcast clouds
515,Kargopol,RU,2022-07-25 17:27:47,61.5071,38.9456,64.4,83,76,3.24,broken clouds
516,Zhigalovo,RU,2022-07-25 17:27:47,54.8097,105.1578,59.81,99,100,2.89,light rain
517,Daru,PG,2022-07-25 17:27:48,-9.0763,143.2092,76.05,85,100,15.3,overcast clouds
518,Dunedin,NZ,2022-07-25 17:27:48,-45.8742,170.5036,46.06,94,100,18.68,moderate rain
519,Turukhansk,RU,2022-07-25 17:27:48,65.8167,87.9833,57.0,87,100,2.71,overcast clouds
520,Ligatne,LV,2022-07-25 17:27:49,57.2343,25.0406,70.25,68,57,1.1,broken clouds
521,Wattegama,LK,2022-07-25 17:27:49,6.7989,81.4808,77.92,83,97,2.39,moderate rain
522,Imeni Poliny Osipenko,RU,2022-07-25 17:27:49,52.4201,136.4853,57.54,97,73,6.38,broken clouds
523,Moose Factory,CA,2022-07-25 17:27:50,51.2585,-80.6094,60.8,88,100,12.66,mist
524,Masvingo,ZW,2022-07-25 17:27:50,-20.0637,30.8277,55.2,84,18,8.08,few clouds
525,Sinjai,ID,2022-07-25 17:27:50,-5.1241,120.253,76.24,85,85,2.62,overcast clouds
526,Santa Cruz De La Palma,ES,2022-07-25 17:27:51,28.6835,-17.7642,78.94,78,0,18.41,clear sky
527,Creel,MX,2022-07-25 17:27:51,27.75,-107.6333,69.87,53,56,7.27,broken clouds
528,Fussen,DE,2022-07-25 17:27:51,47.8739,12.1695,86.67,56,14,12.64,few clouds
529,Namatanai,PG,2022-07-25 17:23:12,-3.6667,152.4333,78.3,84,53,9.62,light rain
530,Gumdag,TM,2022-07-25 17:27:52,39.2061,54.5906,85.19,46,99,10.89,overcast clouds
531,Jalpan,MX,2022-07-25 17:27:52,21.2333,-99.4833,82.92,48,86,4.99,overcast clouds
532,Madang,PG,2022-07-25 17:27:53,-5.2246,145.7966,77.34,89,65,1.14,broken clouds
533,Pucallpa,PE,2022-07-25 17:26:20,-8.3791,-74.5539,86.04,66,75,2.3,broken clouds
534,Sept-Iles,CA,2022-07-25 17:27:04,50.2001,-66.3821,67.05,86,100,12.66,fog
535,Jinxi,CN,2022-07-25 17:27:53,30.4323,116.2922,81.05,83,97,1.3,overcast clouds
536,Krasnoarmeysk,RU,2022-07-25 17:27:53,51.0239,45.6969,68.7,70,96,6.71,light rain
537,Zavetnoye,RU,2022-07-25 17:27:54,47.1194,43.8903,77.74,43,38,7.52,scattered clouds
538,Alta Floresta,BR,2022-07-25 17:27:54,-9.8756,-56.0861,96.62,23,0,6.91,clear sky
539,Taoudenni,ML,2022-07-25 17:27:54,22.6783,-3.9836,111.78,7,22,9.48,few clouds
540,Esmeraldas,BR,2022-07-25 17:24:56,-19.7625,-44.3139,78.91,28,0,6.55,clear sky
541,Clarksburg,US,2022-07-25 17:26:41,39.2807,-80.3445,85.3,84,100,5.75,thunderstorm with light rain
542,Sisophon,KH,2022-07-25 17:27:55,13.5859,102.9737,79.03,85,50,5.32,scattered clouds
543,Gazli,UZ,2022-07-25 17:27:55,40.1333,63.45,100.76,13,0,8.88,clear sky
544,Nyimba,ZM,2022-07-25 17:27:55,-14.5566,30.8149,70.99,36,61,8.84,broken clouds
545,Sterling,US,2022-07-25 17:27:56,39.0062,-77.4286,91.11,69,75,5.99,broken clouds
546,Collie,AU,2022-07-25 17:27:56,-33.3667,116.15,53.69,95,96,9.82,overcast clouds
547,Lichtenburg,ZA,2022-07-25 17:27:56,-26.152,26.1597,55.09,31,5,3.83,clear sky
548,Kristiansund,NO,2022-07-25 17:27:57,63.1115,7.732,64.45,94,75,8.05,broken clouds
549,Itarema,BR,2022-07-25 17:28:57,-2.9248,-39.9167,87.64,48,72,15.95,broken clouds
550,Khani,GE,2022-07-25 17:28:57,41.9563,42.9566,62.17,93,61,1.9,broken clouds
551,Marrakesh,MA,2022-07-25 17:25:02,31.6315,-8.0083,113.07,12,40,4.61,scattered clouds
552,Ibipeba,BR,2022-07-25 17:28:58,-11.6408,-42.0111,82.54,27,93,10.94,overcast clouds
553,Kuusamo,FI,2022-07-25 17:28:58,65.9667,29.1833,66.24,52,0,6.91,clear sky
554,Zhanakorgan,KZ,2022-07-25 17:28:58,43.9098,67.2495,91.26,16,4,11.68,clear sky
555,Chicama,PE,2022-07-25 17:28:59,-7.8447,-79.1469,59.54,64,62,9.01,broken clouds
556,Mombetsu,JP,2022-07-25 17:28:59,44.3525,143.3525,62.65,94,7,3.2,clear sky
557,Sindor,RU,2022-07-25 17:28:59,62.8629,51.8905,58.03,62,39,5.17,scattered clouds
558,Kutum,SD,2022-07-25 17:24:41,14.2,24.6667,90.93,21,63,4.65,broken clouds
559,Hawalli,KW,2022-07-25 17:29:00,29.2833,47.9972,107.69,23,0,12.66,clear sky
560,Nhulunbuy,AU,2022-07-25 17:29:00,-12.2333,136.7667,70.41,94,12,5.75,few clouds
561,Plettenberg Bay,ZA,2022-07-25 17:29:01,-34.0527,23.3716,58.57,69,0,7.85,clear sky
562,Santhia,IT,2022-07-25 17:29:01,45.3663,8.1726,94.78,82,36,6.44,heavy intensity rain
563,Raudeberg,NO,2022-07-25 17:29:01,61.9875,5.1352,59.95,91,100,24.32,overcast clouds
564,Borgosesia,IT,2022-07-25 17:29:02,45.7145,8.2799,95.52,71,67,5.66,moderate rain
565,Oksfjord,NO,2022-07-25 17:29:02,70.2396,22.3479,57.38,93,100,6.2,overcast clouds
566,Uturoa,PF,2022-07-25 17:29:03,-16.7333,-151.4333,76.73,80,77,9.6,moderate rain
567,Yakymivka,UA,2022-07-25 17:29:03,46.6897,35.1536,73.99,66,79,7.09,light rain
568,San Pedro,PH,2022-07-25 17:29:03,14.35,121.0167,80.26,84,75,0.0,broken clouds
569,Perehonivka,UA,2022-07-25 17:29:04,48.5355,30.5192,74.19,47,46,13.6,scattered clouds
570,Seoul,KR,2022-07-25 17:27:29,37.5683,126.9778,76.6,91,0,2.3,clear sky
571,Oyama,JP,2022-07-25 17:29:04,36.3,139.8,84.58,83,73,5.73,broken clouds
572,Bengkulu,ID,2022-07-25 17:29:05,-3.8004,102.2655,74.66,89,100,7.52,moderate rain
573,Charters Towers,AU,2022-07-25 17:29:05,-20.1,146.2667,57.27,89,0,6.85,clear sky
574,Grand-Lahou,CI,2022-07-25 17:29:06,5.1367,-5.0242,77.61,73,62,7.81,broken clouds
575,Kenai,US,2022-07-25 17:29:06,60.5544,-151.2583,57.29,96,100,8.05,light rain
576,Toba Tek Singh,PK,2022-07-25 17:29:07,30.9743,72.4827,87.42,69,89,6.11,overcast clouds
577,Nuuk,GL,2022-07-25 17:29:07,64.1835,-51.7216,52.41,66,20,6.91,few clouds
578,Michigan City,US,2022-07-25 17:29:08,41.7075,-86.895,76.48,66,40,8.05,scattered clouds
579,Puerto Carreno,CO,2022-07-25 17:29:08,6.189,-67.4859,82.38,74,40,3.44,scattered clouds
580,Sola,VU,2022-07-25 17:29:08,-13.8833,167.55,79.23,78,50,9.78,scattered clouds
581,Camana,PE,2022-07-25 17:29:09,-16.6228,-72.7111,64.56,76,62,9.35,broken clouds
582,Korla,CN,2022-07-25 17:29:09,41.7597,86.1469,84.11,26,95,17.52,overcast clouds
583,Wahiawa,US,2022-07-25 17:29:10,21.5028,-158.0236,73.87,83,100,0.0,overcast clouds
584,Ahuimanu,US,2022-07-25 17:29:10,21.4447,-157.8378,76.86,85,40,6.91,light rain
585,Tianpeng,CN,2022-07-25 17:29:10,30.9866,103.9393,81.07,79,96,4.63,overcast clouds
586,Mogadishu,SO,2022-07-25 17:29:10,2.0371,45.3438,76.08,82,43,18.28,scattered clouds
587,Aripuana,BR,2022-07-25 17:29:11,-9.1667,-60.6333,97.63,21,6,3.11,clear sky
588,Dickinson,US,2022-07-25 17:28:17,29.4608,-95.0513,98.13,60,40,4.0,scattered clouds
589,Tanhacu,BR,2022-07-25 17:29:11,-14.0214,-41.2481,80.69,37,100,8.55,overcast clouds
590,Kudahuvadhoo,MV,2022-07-25 17:29:12,2.6708,72.8944,81.09,78,39,9.53,scattered clouds
591,Rivadavia,AR,2022-07-25 17:29:12,-33.1905,-68.4608,60.69,63,90,4.38,overcast clouds
592,Anadyr,RU,2022-07-25 17:30:13,64.75,177.4833,41.5,93,20,4.47,few clouds
593,Tambopata,PE,2022-07-25 17:30:13,-12.7333,-69.1833,78.69,83,100,4.61,overcast clouds
594,Marsaxlokk,MT,2022-07-25 17:30:14,35.8419,14.5431,92.01,43,0,11.5,clear sky
595,Parakou,BJ,2022-07-25 17:30:14,9.3372,2.6303,76.8,79,93,3.98,overcast clouds
596,Riviere-Du-Loup,CA,2022-07-25 17:26:06,47.8304,-69.5342,73.67,83,100,5.75,overcast clouds
597,Mantua,IT,2022-07-25 17:30:14,45.1667,10.7833,96.04,50,40,8.52,scattered clouds
598,Stokmarknes,NO,2022-07-25 17:30:15,68.5646,14.9108,57.18,88,75,8.05,broken clouds
599,Muros,ES,2022-07-25 17:30:15,42.7762,-9.0603,81.68,53,21,13.42,few clouds
600,Krasnoselkup,RU,2022-07-25 17:30:15,65.7,82.4667,54.77,80,100,4.94,overcast clouds
601,Olga,RU,2022-07-25 17:30:16,43.7444,135.2892,63.64,96,0,3.6,clear sky
602,Rafai,CF,2022-07-25 17:30:16,4.95,23.9167,75.25,77,97,1.68,overcast clouds
603,Bredy,RU,2022-07-25 17:30:17,52.4153,60.3411,69.04,55,42,7.34,scattered clouds
604,Eyl,SO,2022-07-25 17:30:17,7.9803,49.8164,77.86,75,57,27.45,broken clouds
605,Husavik,IS,2022-07-25 17:30:18,66.0449,-17.3389,50.04,79,58,7.81,broken clouds
606,Popondetta,PG,2022-07-25 17:30:18,-8.7537,148.2534,71.62,96,83,3.24,broken clouds
607,Ulladulla,AU,2022-07-25 17:30:18,-35.35,150.4667,52.95,89,88,5.48,moderate rain
608,Anakapalle,IN,2022-07-25 17:30:19,17.6833,83.0167,80.55,80,100,1.72,overcast clouds
609,Adrar,MR,2022-07-25 17:30:19,20.5022,-10.0711,102.94,19,85,16.96,overcast clouds
610,Walvis Bay,NA,2022-07-25 17:30:19,-22.9575,14.5053,55.09,87,11,4.61,few clouds
611,Mnogovershinnyy,RU,2022-07-25 17:30:20,53.9353,139.9242,52.05,93,67,5.03,broken clouds
612,Arrifes,PT,2022-07-25 17:30:20,37.7667,-25.7,73.65,83,20,11.5,few clouds
613,Nyurba,RU,2022-07-25 17:30:21,63.2842,118.3319,67.42,94,64,4.94,broken clouds
614,Carmelo,UY,2022-07-25 17:30:21,-33.9892,-58.2856,65.82,90,100,4.47,overcast clouds
615,Ranau,MY,2022-07-25 17:30:22,5.9538,116.6641,70.77,98,100,1.5,light rain
616,Shelabolikha,RU,2022-07-25 17:30:22,53.4131,82.6167,58.17,67,32,3.31,scattered clouds
617,Noumea,NC,2022-07-25 17:30:23,-22.2763,166.4572,73.0,99,96,6.96,overcast clouds
618,Pochutla,MX,2022-07-25 17:30:23,15.7432,-96.4661,88.83,51,69,5.88,broken clouds
619,Karasjok,NO,2022-07-25 17:30:23,69.4719,25.5112,52.57,92,100,10.27,overcast clouds
620,Barra Do Garcas,BR,2022-07-25 17:30:24,-15.89,-52.2567,91.98,25,0,0.0,clear sky
621,Severo-Yeniseyskiy,RU,2022-07-25 17:30:24,60.3725,93.0408,50.68,98,98,3.2,overcast clouds
622,Terney,RU,2022-07-25 17:30:25,45.0503,136.6092,66.02,91,23,4.36,few clouds
623,Henties Bay,NA,2022-07-25 17:30:26,-22.116,14.2845,56.25,91,16,2.37,few clouds
624,Playa Vicente,MX,2022-07-25 17:30:27,17.8333,-95.8167,84.61,69,59,6.71,broken clouds
625,Mount Isa,AU,2022-07-25 17:30:27,-20.7333,139.5,64.17,39,0,14.97,clear sky
626,Kalamare,BW,2022-07-25 17:30:28,-22.9337,26.5703,57.88,64,5,13.58,clear sky
627,Tabas,IR,2022-07-25 17:30:28,33.5959,56.9244,101.77,12,0,12.33,clear sky
628,Boddam,GB,2022-07-25 17:30:28,57.4667,-1.7833,57.58,79,90,24.43,overcast clouds
629,Eureka,US,2022-07-25 17:29:49,40.8021,-124.1637,52.41,72,20,7.92,few clouds
630,Mahibadhoo,MV,2022-07-25 17:30:29,3.7833,72.9667,81.59,75,100,13.13,overcast clouds
631,Waingapu,ID,2022-07-25 17:25:35,-9.6567,120.2641,71.26,77,80,8.28,broken clouds
632,Vanavara,RU,2022-07-25 17:30:30,60.34,102.2797,62.53,77,100,5.01,overcast clouds
633,Benguela,AO,2022-07-25 17:30:31,-12.5763,13.4055,69.3,87,27,6.73,scattered clouds
634,Cine,TR,2022-07-25 17:30:31,37.6117,28.0614,90.81,24,19,5.77,few clouds
635,Port Augusta,AU,2022-07-25 17:26:59,-32.5,137.7667,45.5,75,2,7.14,clear sky
636,Mandan,US,2022-07-25 17:30:32,46.8267,-100.8896,76.37,67,0,10.36,clear sky
637,Labrea,BR,2022-07-25 17:30:32,-7.2586,-64.7981,96.98,25,5,4.18,clear sky
638,Inarcs,HU,2022-07-25 17:31:32,47.262,19.327,91.72,20,0,2.21,clear sky
639,Saint-Georges,GD,2022-07-25 17:31:33,12.0564,-61.7485,85.68,74,20,17.27,few clouds
640,Champoton,MX,2022-07-25 17:31:33,19.35,-90.7167,89.92,53,58,6.67,broken clouds
641,Vigrestad,NO,2022-07-25 17:31:34,58.5667,5.7,56.97,89,70,18.23,broken clouds
642,Horsham,GB,2022-07-25 17:31:34,51.064,-0.3272,73.65,61,40,14.97,scattered clouds
643,Zhigansk,RU,2022-07-25 17:31:35,66.7697,123.3711,57.47,73,9,3.04,clear sky
644,Miraflores,MX,2022-07-25 17:31:35,19.2167,-98.8083,69.03,62,91,1.54,overcast clouds
645,Petropavlovsk-Kamchatskiy,RU,2022-07-25 17:31:35,53.0452,158.6483,52.39,100,75,0.0,broken clouds
646,Seymchan,RU,2022-07-25 17:31:36,62.8833,152.4333,56.23,58,30,2.82,scattered clouds
647,Unai,BR,2022-07-25 17:31:36,-16.3575,-46.9061,85.87,27,0,7.65,clear sky
648,Novyy Rogachik,RU,2022-07-25 17:31:37,48.6768,44.0608,74.3,59,57,6.85,light rain
649,Tahta,EG,2022-07-25 17:31:37,26.7693,31.5021,94.42,14,9,9.84,clear sky
650,Santarem,BR,2022-07-25 17:31:37,-2.4431,-54.7083,87.93,70,20,10.36,few clouds
651,Shakiso,ET,2022-07-25 17:31:38,5.75,38.9167,61.84,68,72,1.77,broken clouds
652,Vestmanna,FO,2022-07-25 17:31:38,62.1564,-7.1664,47.32,76,100,13.8,overcast clouds
653,Solnechnyy,RU,2022-07-25 17:31:39,50.7214,136.6319,63.54,99,98,4.36,overcast clouds
654,Nara,JP,2022-07-25 17:30:08,34.6851,135.8049,83.5,60,100,2.01,overcast clouds
655,Kapoeta,SS,2022-07-25 17:31:39,4.7717,33.5903,84.34,39,78,8.59,broken clouds
656,Bambanglipuro,ID,2022-07-25 17:31:39,-7.95,110.2833,70.66,81,100,4.23,overcast clouds
657,Codrington,AU,2022-07-25 17:31:40,-38.2667,141.9667,49.21,74,99,20.67,overcast clouds
658,Panacan,PH,2022-07-25 17:31:40,9.2463,118.4082,80.4,81,100,2.33,overcast clouds
659,Ust-Karsk,RU,2022-07-25 17:31:40,52.7011,118.8077,63.03,83,30,1.19,scattered clouds
660,Asyut,EG,2022-07-25 17:31:41,27.181,31.1837,91.58,14,0,8.57,clear sky
661,Mancio Lima,BR,2022-07-25 17:31:41,-7.6142,-72.8958,86.07,70,75,4.61,broken clouds
662,Onokhino,RU,2022-07-25 17:31:42,56.925,65.5394,73.72,90,19,4.5,light rain
663,Kilosa,TZ,2022-07-25 17:31:42,-6.8333,36.9833,72.72,57,81,0.89,broken clouds
664,Maniitsoq,GL,2022-07-25 17:31:42,65.4167,-52.9,42.28,90,63,13.18,broken clouds
665,Rantauprapat,ID,2022-07-25 17:31:43,2.1,99.8333,73.92,87,100,2.51,overcast clouds
666,Kyra,RU,2022-07-25 17:31:43,49.5776,111.9753,57.63,94,98,3.78,overcast clouds
667,Sangueya,GN,2022-07-25 17:31:44,10.7,-14.3667,74.12,96,100,3.85,light rain
668,Ketchikan,US,2022-07-25 17:30:27,55.3422,-131.6461,59.47,94,75,9.22,broken clouds
669,Roros,NO,2022-07-25 17:31:45,62.5747,11.3842,55.24,88,100,4.61,moderate rain
670,Naryan-Mar,RU,2022-07-25 17:31:45,67.6713,53.087,47.08,90,100,19.13,overcast clouds
671,Batemans Bay,AU,2022-07-25 17:31:45,-35.7167,150.1833,55.09,88,91,5.35,light rain
672,Atasu,KZ,2022-07-25 17:31:46,48.6814,71.6433,73.31,32,15,10.02,few clouds
673,Ghimes-Faget,RO,2022-07-25 17:31:46,46.5833,26.0667,75.22,68,52,2.53,broken clouds
674,Dauphin,CA,2022-07-25 17:31:46,51.1494,-100.0502,68.14,73,100,5.75,overcast clouds
675,Trelew,AR,2022-07-25 17:27:43,-43.249,-65.3051,46.67,87,100,12.66,light rain
676,Abu Kamal,SY,2022-07-25 17:31:47,34.4506,40.9171,92.88,13,0,7.67,clear sky
677,Ulaanbaatar,MN,2022-07-25 17:27:56,47.9077,106.8832,51.93,87,20,4.47,few clouds
678,Belyy Yar,RU,2022-07-25 17:31:47,53.6039,91.3903,58.89,88,40,4.47,light intensity shower rain
679,Mmabatho,ZA,2022-07-25 17:31:48,-25.85,25.6333,53.56,62,0,5.75,clear sky
680,Veraval,IN,2022-07-25 17:31:48,20.9,70.3667,81.66,82,100,18.32,overcast clouds
681,Cockburn Town,TC,2022-07-25 17:31:48,21.4612,-71.1419,81.81,80,21,21.94,few clouds
682,Mizdah,LY,2022-07-25 17:31:49,31.4451,12.9801,88.75,16,0,10.67,clear sky
683,Acapulco,MX,2022-07-25 17:28:57,16.8634,-99.8901,85.82,62,75,3.44,broken clouds
684,Sistranda,NO,2022-07-25 17:32:49,63.7256,8.834,60.76,94,94,9.04,overcast clouds
685,Loreto,MX,2022-07-25 17:32:49,22.2667,-101.9667,75.88,36,99,7.52,overcast clouds
686,Kawalu,ID,2022-07-25 17:32:50,-7.3817,108.2082,66.04,90,84,1.57,broken clouds
687,Nacala,MZ,2022-07-25 17:32:50,-14.5428,40.6728,72.48,69,4,11.01,clear sky
